,slp,industry,gas_to_electricity_public,aggregated,manufacturing_sector,hospitality_sector,retail_sector,real_wages,price_industry,price_households,solar,temperature,index,time,year,month,weekday,weekday_num,monday,friday,weekend,christmas_period,holiday,long_weekend
2021-12-14,1.770016119,1.3764683432780278,0.7005501487219724,1.5828304151838823,95.2,65.3,136.5,114.0,276.3,106.4,1.8758793589387118e-11,278.7783031165863,2021-12-14,1808.0,2021,12,Tuesday,1,0,0,0,0,0,0
2021-12-15,1.69406002,1.3369161613908143,0.6878249516091854,1.4698266479836462,95.2,65.3,136.5,114.0,276.3,106.4,1.542332576070314e-11,279.513948281376,2021-12-15,1809.0,2021,12,Wednesday,2,0,0,0,0,0,0
2021-12-16,1.697989626,1.2758112177882832,0.7594920562117167,1.4505068664114091,95.2,65.3,136.5,114.0,276.3,106.4,1.8334990672446464e-11,279.24636976773604,2021-12-16,1810.0,2021,12,Thursday,3,0,0,0,0,0,0
2021-12-17,1.740207416,1.2401920241659823,0.7585413548340176,1.5199931505770827,95.2,65.3,136.5,114.0,276.3,106.4,2.1038574302596342e-11,278.18345164930287,2021-12-17,1811.0,2021,12,Friday,4,0,1,0,0,0,0
2021-12-18,1.7814068630000002,1.1678114618041766,0.5625406561958236,1.5854404445904424,95.2,65.3,136.5,114.0,276.3,106.4,1.7997605863415763e-11,277.222044698461,2021-12-18,1812.0,2021,12,Saturday,5,0,0,1,0,0,0
2021-12-19,1.8491081550000001,1.3182214480482748,0.34118502795172495,1.6520433486902915,95.2,65.3,136.5,114.0,276.3,106.4,1.951888093065124e-11,277.17230011687275,2021-12-19,1813.0,2021,12,Sunday,6,0,0,1,0,0,0
2021-12-20,2.168698539,1.5213986100846069,0.7171964959153936,1.9514964113081508,95.2,65.3,136.5,114.0,276.3,106.4,3.5186033320944114e-11,274.0759099215796,2021-12-20,1814.0,2021,12,Monday,0,1,0,0,0,0,0
2021-12-21,2.480134199,1.4941802012321421,0.8424058397678581,2.2930812580406776,95.2,65.3,136.5,114.0,276.3,106.4,3.7989038729243045e-11,270.610322862332,2021-12-21,1815.0,2021,12,Tuesday,1,0,0,0,0,0,0
2021-12-22,2.615673977,1.4459050279546797,0.7752744880453202,2.4861650183734247,95.2,65.3,136.5,114.0,276.3,106.4,4.034334764656551e-11,269.707898809718,2021-12-22,1816.0,2021,12,Wednesday,2,0,0,0,0,0,0
2021-12-23,2.379645543,1.3843949647938203,0.43790094420617964,2.3926312218609533,95.2,65.3,136.5,114.0,276.3,106.4,1.8978059027751486e-11,272.89098553551383,2021-12-23,1817.0,2021,12,Thursday,3,0,0,0,0,0,0
2021-12-24,2.004143673,1.1977438314915279,0.28714574150847194,1.979608357931954,95.2,65.3,136.5,114.0,276.3,106.4,9.417396627797829e-12,278.3714016159601,2021-12-24,1818.0,2021,12,Friday,4,0,1,0,1,0,0
2021-12-25,2.322068501,1.2957676357267842,0.3069179632732158,2.0777652377039337,95.2,65.3,136.5,114.0,276.3,106.4,2.507256452416413e-11,272.5757491750724,2021-12-25,1819.0,2021,12,Saturday,5,0,0,1,1,1,0
2021-12-26,2.437226469,1.317829204411332,0.314626139588668,2.2181226220002044,95.2,65.3,136.5,114.0,276.3,106.4,2.169639480209717e-11,271.2136218165233,2021-12-26,1820.0,2021,12,Sunday,6,0,0,1,1,1,0
2021-12-27,2.213624871,1.390359872026649,0.330788851973351,2.117005731226603,95.2,65.3,136.5,114.0,276.3,106.4,2.7068262340809694e-11,275.20867541144554,2021-12-27,1821.0,2021,12,Monday,0,1,0,0,1,0,0
2021-12-28,1.9495582770000002,1.3198462229837347,0.27955038701626533,1.8472367089295998,95.2,65.3,136.5,114.0,276.3,106.4,1.478853768049415e-11,278.337237347112,2021-12-28,1822.0,2021,12,Tuesday,1,0,0,0,1,0,0
2021-12-29,1.739834192,1.2414233344831271,0.29459908251687283,1.5608593321129676,95.2,65.3,136.5,114.0,276.3,106.4,1.1850475627633904e-11,279.943283164663,2021-12-29,1823.0,2021,12,Wednesday,2,0,0,0,1,0,0
2021-12-30,1.393868319,1.0912577197490183,0.24380322625098147,1.115055431246969,95.2,65.3,136.5,114.0,276.3,106.4,9.527271768695563e-12,284.3155096574802,2021-12-30,1824.0,2021,12,Thursday,3,0,0,0,1,0,0
2021-12-31,1.268046607,0.9828307890835333,0.2112939729164669,0.8948798152690285,95.2,65.3,136.5,114.0,276.3,106.4,3.03449766622669e-11,284.535695931126,2021-12-31,1825.0,2021,12,Friday,4,0,1,0,1,0,0
2022-01-01,1.252753266,1.0021000049259368,0.19942115807406327,0.8735687531611859,89.1,66.5,109.5,100.0,286.0,130.7,2.6029823037363093e-11,283.2183771219123,2022-01-01,1826.0,2022,1,Saturday,5,0,0,1,0,1,0
2022-01-02,1.3606250850000001,1.1001319928997737,0.19222392410022643,0.9450374070691101,89.1,66.5,109.5,100.0,286.0,130.7,2.4465460130671596e-11,282.22559239484,2022-01-02,1827.0,2022,1,Sunday,6,0,0,1,0,0,0
2022-01-03,1.479027603,1.311937014002845,0.279735711997155,1.0446246662812717,89.1,66.5,109.5,100.0,286.0,130.7,2.3574459029347316e-11,281.8955888313781,2022-01-03,1828.0,2022,1,Monday,0,1,0,0,0,0,0
2022-01-04,1.645952383,1.322118985144937,0.4731762718550632,1.2395923465909289,89.1,66.5,109.5,100.0,286.0,130.7,1.3783798161467817e-11,279.77789948168646,2022-01-04,1829.0,2022,1,Tuesday,1,0,0,0,0,0,0
2022-01-05,2.002780611,1.545796262777273,0.30151899822272693,1.624399320176112,89.1,66.5,109.5,100.0,286.0,130.7,3.072287574191547e-11,275.6350315665646,2022-01-05,1830.0,2022,1,Wednesday,2,0,0,0,0,0,0
2022-01-06,2.140839885,1.4921890968936165,0.4866656171063834,1.9152521017365562,89.1,66.5,109.5,100.0,286.0,130.7,4.169833337456146e-11,274.1869807494628,2022-01-06,1831.0,2022,1,Thursday,3,0,0,0,0,1,0
2022-01-07,2.22872956,1.5480774049527146,0.3831655910472856,2.0622943963512848,89.1,66.5,109.5,100.0,286.0,130.7,2.706073586019758e-11,273.8116476011435,2022-01-07,1832.0,2022,1,Friday,4,0,1,0,0,0,1
2022-01-08,2.1940619260000003,1.3933509592082696,0.32211959079173036,2.048649386125224,89.1,66.5,109.5,100.0,286.0,130.7,3.267670567955352e-11,274.2881831041588,2022-01-08,1833.0,2022,1,Saturday,5,0,0,1,0,0,0
2022-01-09,2.133477725,1.459181818558378,0.3329229844416218,1.9772128650755931,89.1,66.5,109.5,100.0,286.0,130.7,2.36235081119945e-11,275.54358262430475,2022-01-09,1834.0,2022,1,Sunday,6,0,0,1,0,0,0
2022-01-10,2.2236325370000003,1.5167622411617314,0.7814851988382681,2.055709296323564,89.1,66.5,109.5,100.0,286.0,130.7,3.071638941876552e-11,274.5586166289413,2022-01-10,1835.0,2022,1,Monday,0,1,0,0,0,0,0
2022-01-11,2.3122548540000003,1.5330935617940002,0.8136328942059999,2.139694267308772,89.1,66.5,109.5,100.0,286.0,130.7,3.631943967944621e-11,273.40529129666083,2022-01-11,1836.0,2022,1,Tuesday,1,0,0,0,0,0,0
2022-01-12,2.289370704,1.4878967953505573,0.8259335116494426,2.161395120288321,89.1,66.5,109.5,100.0,286.0,130.7,3.0117098989152916e-11,273.5488665197186,2022-01-12,1837.0,2022,1,Wednesday,2,0,0,0,0,0,0
2022-01-13,2.2623620360000003,1.5532164971673843,0.6574592528326157,2.1302302390872354,89.1,66.5,109.5,100.0,286.0,130.7,3.9506834893390956e-11,274.3647409161986,2022-01-13,1838.0,2022,1,Thursday,3,0,0,0,0,0,0
2022-01-14,2.2105588210000002,1.5025941161030654,0.7020372998969344,2.0554843084014642,89.1,66.5,109.5,100.0,286.0,130.7,3.9704476843796346e-11,275.0300053617994,2022-01-14,1839.0,2022,1,Friday,4,0,1,0,0,0,0
2022-01-15,2.191562702,1.2651275564262159,0.6932010395737843,2.0282902996821672,89.1,66.5,109.5,100.0,286.0,130.7,3.762296676207442e-11,274.158707472643,2022-01-15,1840.0,2022,1,Saturday,5,0,0,1,0,0,0
2022-01-16,2.1815532280000003,1.3883944873217817,0.35294203567821825,2.011908988553311,89.1,66.5,109.5,100.0,286.0,130.7,2.626750294444689e-11,274.6044205245965,2022-01-16,1841.0,2022,1,Sunday,6,0,0,1,0,0,0
2022-01-17,2.1131062860000003,1.5888321463571031,0.4541053366428971,1.9009016118898772,89.1,66.5,109.5,100.0,286.0,130.7,1.7658106248491317e-11,277.0298732396515,2022-01-17,1842.0,2022,1,Monday,0,1,0,0,0,0,0
2022-01-18,2.0244111940000002,1.4392965397136692,0.7859994982863305,1.8283859939279723,89.1,66.5,109.5,100.0,286.0,130.7,2.6654953212006568e-11,276.9225575713438,2022-01-18,1843.0,2022,1,Tuesday,1,0,0,0,0,0,0
2022-01-19,2.140840949,1.4726665416231044,0.5527071403768957,1.8891610188301395,89.1,66.5,109.5,100.0,286.0,130.7,4.05983574033815e-11,275.38497884280497,2022-01-19,1844.0,2022,1,Wednesday,2,0,0,0,0,0,0
2022-01-20,2.3165975480000003,1.663512733019713,0.42604351598028706,1.9896064937199058,89.1,66.5,109.5,100.0,286.0,130.7,4.5839395531397085e-11,274.53071866510146,2022-01-20,1845.0,2022,1,Thursday,3,0,0,0,0,0,0
2022-01-21,2.275575019,1.5231984932030462,0.5704603677969541,2.0675803772312715,89.1,66.5,109.5,100.0,286.0,130.7,3.836248492292179e-11,273.8989931876774,2022-01-21,1846.0,2022,1,Friday,4,0,1,0,0,0,0
2022-01-22,2.053440811,1.2720191863802721,0.6382985596197279,1.895344287719043,89.1,66.5,109.5,100.0,286.0,130.7,1.8099696760994276e-11,276.4831223715816,2022-01-22,1847.0,2022,1,Saturday,5,0,0,1,0,0,0
2022-01-23,1.968577669,1.2614543982534667,0.6498886557465332,1.8115665752224412,89.1,66.5,109.5,100.0,286.0,130.7,2.6186504064172792e-11,276.8169240927687,2022-01-23,1848.0,2022,1,Sunday,6,0,0,1,0,0,0
2022-01-24,2.062862378,1.484103916215973,0.814453538784027,1.8773084632690549,89.1,66.5,109.5,100.0,286.0,130.7,4.665322961711221e-11,275.8971945652125,2022-01-24,1849.0,2022,1,Monday,0,1,0,0,0,0,0
2022-01-25,2.171196616,1.4201979313058204,0.9151061996941797,1.981867687330456,89.1,66.5,109.5,100.0,286.0,130.7,3.821702109939953e-11,274.43456322036667,2022-01-25,1850.0,2022,1,Tuesday,1,0,0,0,0,0,0
2022-01-26,2.279417607,1.4393964165717943,0.7628849274282056,2.0711873268557772,89.1,66.5,109.5,100.0,286.0,130.7,3.2280654458170643e-11,273.8639917766206,2022-01-26,1851.0,2022,1,Wednesday,2,0,0,0,0,0,0
2022-01-27,2.210985237,1.6255954088421674,0.4063201381578328,2.0076068224067,89.1,66.5,109.5,100.0,286.0,130.7,2.8496199253357846e-11,275.59267836363955,2022-01-27,1852.0,2022,1,Thursday,3,0,0,0,0,0,0
2022-01-28,2.0855167580000002,1.4949268519779144,0.4929034210220856,1.8938139770232545,89.1,66.5,109.5,100.0,286.0,130.7,5.363306356637264e-11,276.54633151625313,2022-01-28,1853.0,2022,1,Friday,4,0,1,0,0,0,0
2022-01-29,1.9237813990000001,1.2844347046166724,0.3079061473833275,1.6693001302855235,89.1,66.5,109.5,100.0,286.0,130.7,1.96240925446387e-11,278.42393191213097,2022-01-29,1854.0,2022,1,Saturday,5,0,0,1,0,0,0
2022-01-30,1.980528191,1.3609542909323333,0.28432468406766687,1.6407545498025853,89.1,66.5,109.5,100.0,286.0,130.7,5.354969719859175e-11,277.60092704846886,2022-01-30,1855.0,2022,1,Sunday,6,0,0,1,0,0,0
2022-01-31,2.1575317760000003,1.5346684235304702,0.54123546446953,1.8090123924539458,89.1,66.5,109.5,100.0,286.0,130.7,2.987671605827156e-11,275.6637925534652,2022-01-31,1856.0,2022,1,Monday,0,1,0,0,0,0,0
2022-02-01,2.125076888,1.4919631512965714,0.4749879427034286,1.8260432230142967,95.0,68.8,107.4,100.0,294.6,134.5,2.204769652657681e-11,276.2857893454997,2022-02-01,1857.0,2022,2,Tuesday,1,0,0,0,0,0,0
2022-02-02,1.9556679750000001,1.4830851243571932,0.5100175286428068,1.6994598715583362,95.0,68.8,107.4,100.0,294.6,134.5,4.988066054280681e-11,278.29072480732793,2022-02-02,1858.0,2022,2,Wednesday,2,0,0,0,0,0,0
2022-02-03,1.859137124,1.3055034940253085,0.6999945479746912,1.6208192933953138,95.0,68.8,107.4,100.0,294.6,134.5,2.5627486117706207e-11,278.53928238515675,2022-02-03,1859.0,2022,2,Thursday,3,0,0,0,0,0,0
2022-02-04,1.876605692,1.3773648477268694,0.4539805222731305,1.5677876867239773,95.0,68.8,107.4,100.0,294.6,134.5,3.05406991779562e-11,278.5254710105582,2022-02-04,1860.0,2022,2,Friday,4,0,1,0,0,0,0
2022-02-05,1.9344493960000002,1.3067728339784441,0.30014759902155597,1.6397146184749454,95.0,68.8,107.4,100.0,294.6,134.5,6.270163000918727e-11,276.6080552245696,2022-02-05,1861.0,2022,2,Saturday,5,0,0,1,0,0,0
2022-02-06,1.969825385,1.3669502791503325,0.2422204648496678,1.6231735926211148,95.0,68.8,107.4,100.0,294.6,134.5,2.1387619886316093e-11,277.89487237146176,2022-02-06,1862.0,2022,2,Sunday,6,0,0,1,0,0,0
2022-02-07,2.076997308,1.5723248334426345,0.38074530955736546,1.7655804119897254,95.0,68.8,107.4,100.0,294.6,134.5,6.812660313274311e-11,276.2590160027344,2022-02-07,1863.0,2022,2,Monday,0,1,0,0,0,0,0
2022-02-08,1.8748807550000002,1.4275391344321864,0.41493744756781337,1.64321429934979,95.0,68.8,107.4,100.0,294.6,134.5,2.08369646519471e-11,278.6672847915481,2022-02-08,1864.0,2022,2,Tuesday,1,0,0,0,0,0,0
2022-02-09,1.721810418,1.3765435099295633,0.4905300370704365,1.4670529153863379,95.0,68.8,107.4,100.0,294.6,134.5,5.165632476968598e-11,280.1890288955668,2022-02-09,1865.0,2022,2,Wednesday,2,0,0,0,0,0,0
2022-02-10,1.8114108070000001,1.3002935434762537,0.6683499735237463,1.5242702888615798,95.0,68.8,107.4,100.0,294.6,134.5,4.431819546244502e-11,278.37262168279705,2022-02-10,1866.0,2022,2,Thursday,3,0,0,0,0,0,0
2022-02-11,2.043748308,1.4444678869946845,0.5476158100053152,1.7238965770882064,95.0,68.8,107.4,100.0,294.6,134.5,6.63282507180326e-11,275.6991903768973,2022-02-11,1867.0,2022,2,Friday,4,0,1,0,0,0,0
2022-02-12,2.094707296,1.2860178117954448,0.41406399720455517,1.910212172619147,95.0,68.8,107.4,100.0,294.6,134.5,9.523591972931543e-11,273.8635980781237,2022-02-12,1868.0,2022,2,Saturday,5,0,0,1,0,0,0
2022-02-13,1.9090025410000002,1.2755338314646039,0.3148405055353962,1.8480247162945576,95.0,68.8,107.4,100.0,294.6,134.5,9.980718942795369e-11,276.5595310267109,2022-02-13,1869.0,2022,2,Sunday,6,0,0,1,0,0,0
2022-02-14,1.7341973590000002,1.389300810940872,0.42333227605912804,1.6309055648184132,95.0,68.8,107.4,100.0,294.6,134.5,6.979691156508133e-11,279.8507261928111,2022-02-14,1870.0,2022,2,Monday,0,1,0,0,0,0,0
2022-02-15,1.756881896,1.3880679394063256,0.4718541655936743,1.5501854257708474,95.0,68.8,107.4,100.0,294.6,134.5,6.604470613063448e-11,278.8406460801031,2022-02-15,1871.0,2022,2,Tuesday,1,0,0,0,0,0,0
2022-02-16,1.632848941,1.4033592076608048,0.38305181333919514,1.3447104253113227,95.0,68.8,107.4,100.0,294.6,134.5,2.143846263287254e-11,281.0140388005034,2022-02-16,1872.0,2022,2,Wednesday,2,0,0,0,0,0,0
2022-02-17,1.6183856550000002,1.4226293001844852,0.32109866781551477,1.2173137742287292,95.0,68.8,107.4,100.0,294.6,134.5,7.50114456927599e-11,281.6402221558763,2022-02-17,1873.0,2022,2,Thursday,3,0,0,0,0,0,0
2022-02-18,1.659063372,1.3470639916574498,0.37530346334255,1.218693072844914,95.0,68.8,107.4,100.0,294.6,134.5,3.380431489742957e-11,280.8667828017385,2022-02-18,1874.0,2022,2,Friday,4,0,1,0,0,0,0
2022-02-19,1.771331073,1.2106729637075775,0.3044444112924228,1.3748192554256273,95.0,68.8,107.4,100.0,294.6,134.5,9.075852798802048e-11,278.1394405659478,2022-02-19,1875.0,2022,2,Saturday,5,0,0,1,0,0,0
2022-02-20,1.7239046740000001,1.2384484487943166,0.24815695320568326,1.3817009947414411,95.0,68.8,107.4,100.0,294.6,134.5,3.1370341701849334e-11,279.6007376337729,2022-02-20,1876.0,2022,2,Sunday,6,0,0,1,0,0,0
2022-02-21,1.9254400550000002,1.5280757420383202,0.31012575196168,1.5311451591064764,95.0,68.8,107.4,100.0,294.6,134.5,7.188282794503064e-11,278.0656795027164,2022-02-21,1877.0,2022,2,Monday,0,1,0,0,0,0,0
2022-02-22,1.8479156140000002,1.4723181930370721,0.3888951649629277,1.5529473691776812,95.0,68.8,107.4,100.0,294.6,134.5,6.492116857970986e-11,278.4686359434741,2022-02-22,1878.0,2022,2,Tuesday,1,0,0,0,0,0,0
2022-02-23,1.66912447,1.4310936206056453,0.4422883403943547,1.495784640470116,95.0,68.8,107.4,100.0,294.6,134.5,1.0910723934973834e-10,279.2137257135396,2022-02-23,1879.0,2022,2,Wednesday,2,0,0,0,0,0,0
2022-02-24,1.7226043960000001,1.4401106562471948,0.3842790267528051,1.4937509095023513,95.0,68.8,107.4,100.0,294.6,134.5,7.336817257215436e-11,279.1222361389369,2022-02-24,1880.0,2022,2,Thursday,3,0,0,0,0,0,0
2022-02-25,1.9524134530000001,1.531418987744734,0.3436025372552659,1.6983492423235327,95.0,68.8,107.4,100.0,294.6,134.5,9.302907410015072e-11,275.9096214159925,2022-02-25,1881.0,2022,2,Friday,4,0,1,0,0,0,0
2022-02-26,1.9039283420000002,1.3000181581951735,0.40410541080482665,1.784046442310745,95.0,68.8,107.4,100.0,294.6,134.5,1.0111984578245552e-10,275.60999086140447,2022-02-26,1882.0,2022,2,Saturday,5,0,0,1,0,0,0
2022-02-27,1.896297426,1.3862941992120907,0.26821109178790925,1.8773031540076452,95.0,68.8,107.4,100.0,294.6,134.5,1.3072360248396788e-10,275.25630962400544,2022-02-27,1883.0,2022,2,Sunday,6,0,0,1,0,0,0
2022-02-28,1.955543153,1.4896176148878477,0.4525075531121522,1.9749166635672173,95.0,68.8,107.4,100.0,294.6,134.5,1.364579194829439e-10,275.23770054715027,2022-02-28,1884.0,2022,2,Monday,0,1,0,0,0,0,0
2022-03-01,1.9492309410000002,1.559432296407746,0.5469858665922537,1.995865800180062,106.6,80.6,123.2,100.0,298.2,140.8,1.312341966407495e-10,275.0293240519513,2022-03-01,1885.0,2022,3,Tuesday,1,0,0,0,0,0,0
2022-03-02,1.940609843,1.4860574114822853,0.6316532985177147,1.9816539983360868,106.6,80.6,123.2,100.0,298.2,140.8,1.1472692139775989e-10,275.31060535843136,2022-03-02,1886.0,2022,3,Wednesday,2,0,0,0,0,0,0
2022-03-03,1.933855702,1.4785213046334906,0.5355324523665094,2.003178324124582,106.6,80.6,123.2,100.0,298.2,140.8,1.3923836438148804e-10,275.02400506171506,2022-03-03,1887.0,2022,3,Thursday,3,0,0,0,0,0,0
2022-03-04,1.9959115150000002,1.478772969888643,0.5107650681113572,2.0468750569163365,106.6,80.6,123.2,100.0,298.2,140.8,1.2812651050678377e-10,274.30216645585614,2022-03-04,1888.0,2022,3,Friday,4,0,1,0,0,0,0
2022-03-05,1.9706118270000001,1.347619497928512,0.36251020707148773,2.045345973353423,106.6,80.6,123.2,100.0,298.2,140.8,1.2660153345601959e-10,274.0035938408469,2022-03-05,1889.0,2022,3,Saturday,5,0,0,1,0,0,0
2022-03-06,2.062068054,1.436913171235728,0.3212831777642722,2.1087021263379837,106.6,80.6,123.2,100.0,298.2,140.8,1.0109927677798986e-10,273.4466675032237,2022-03-06,1890.0,2022,3,Sunday,6,0,0,1,0,0,0
2022-03-07,2.0586387100000003,1.539641874458305,0.5476780095416949,2.173095280852994,106.6,80.6,123.2,100.0,298.2,140.8,1.430930880421688e-10,273.7679274671894,2022-03-07,1891.0,2022,3,Monday,0,1,0,0,0,0,0
2022-03-08,1.9133930780000001,1.4892802792975415,0.4469927977024587,2.067711108084283,106.6,80.6,123.2,100.0,298.2,140.8,1.5827139592348568e-10,275.3089538758614,2022-03-08,1892.0,2022,3,Tuesday,1,0,0,0,0,0,0
2022-03-09,1.747108375,1.4602446731608887,0.4104036658391112,1.8904896615903997,106.6,80.6,123.2,100.0,298.2,140.8,1.6225271632062425e-10,277.0093973423139,2022-03-09,1893.0,2022,3,Wednesday,2,0,0,0,0,0,0
2022-03-10,1.600054587,1.4075897300741327,0.33094619492586713,1.6983226945771537,106.6,80.6,123.2,100.0,298.2,140.8,1.6388605687854332e-10,278.5759733578787,2022-03-10,1894.0,2022,3,Thursday,3,0,0,0,0,0,0
2022-03-11,1.6076913320000001,1.393074974315612,0.24414701668438812,1.628753337856225,106.6,80.6,123.2,100.0,298.2,140.8,1.6879621916035723e-10,277.9898027649642,2022-03-11,1895.0,2022,3,Friday,4,0,1,0,0,0,0
2022-03-12,1.4894181770000001,1.2102340840130987,0.22594217298690117,1.4845486214819945,106.6,80.6,123.2,100.0,298.2,140.8,1.5202217494836884e-10,279.2268482575052,2022-03-12,1896.0,2022,3,Saturday,5,0,0,1,0,0,0
2022-03-13,1.374906836,1.2131206510994126,0.21315371890058754,1.3841523957047628,106.6,80.6,123.2,100.0,298.2,140.8,1.6074150804568852e-10,280.0806049632563,2022-03-13,1897.0,2022,3,Sunday,6,0,0,1,0,0,0
2022-03-14,1.4472777730000002,1.3263129566907872,0.5230806253092125,1.373742550022012,106.6,80.6,123.2,100.0,298.2,140.8,1.0610821611344588e-10,280.1050198159166,2022-03-14,1898.0,2022,3,Monday,0,1,0,0,0,0,0
2022-03-15,1.5246768800000001,1.2740895037161808,0.6653706442838192,1.4116696837498133,106.6,80.6,123.2,100.0,298.2,140.8,7.53192688536456e-11,279.1541479897221,2022-03-15,1899.0,2022,3,Tuesday,1,0,0,0,0,0,0
2022-03-16,1.3972170940000002,1.2611431640678052,0.47704502393219456,1.375743616217764,106.6,80.6,123.2,100.0,298.2,140.8,1.3254826900580236e-10,279.96979808860056,2022-03-16,1900.0,2022,3,Wednesday,2,0,0,0,0,0,0
2022-03-17,1.49612936,1.3529366219901373,0.4961963360098628,1.3549424471523515,106.6,80.6,123.2,100.0,298.2,140.8,8.38893528792877e-11,280.1419619958729,2022-03-17,1901.0,2022,3,Thursday,3,0,0,0,0,0,0
2022-03-18,1.414433322,1.2685351471105297,0.45137097288947015,1.3704879978038937,106.6,80.6,123.2,100.0,298.2,140.8,1.5493757674847555e-10,279.661494182606,2022-03-18,1902.0,2022,3,Friday,4,0,1,0,0,0,0
2022-03-19,1.417150571,1.164192440353434,0.23624538864656608,1.3972054966880583,106.6,80.6,123.2,100.0,298.2,140.8,1.7460035831080167e-10,278.9071610892009,2022-03-19,1903.0,2022,3,Saturday,5,0,0,1,0,0,0
2022-03-20,1.3848313250000002,1.1869191172230114,0.2223445137769887,1.3526053229306623,106.6,80.6,123.2,100.0,298.2,140.8,1.7039780529342781e-10,280.0384220074501,2022-03-20,1904.0,2022,3,Sunday,6,0,0,1,0,0,0
2022-03-21,1.268747521,1.33742691922216,0.42303763577784,1.2897645862161453,106.6,80.6,123.2,100.0,298.2,140.8,1.8848697112624214e-10,281.10868221165714,2022-03-21,1905.0,2022,3,Monday,0,1,0,0,0,0,0
2022-03-22,1.173830492,1.2388513274648263,0.5365591985351738,1.2015671570590523,106.6,80.6,123.2,100.0,298.2,140.8,1.9614452229892112e-10,281.63819434128345,2022-03-22,1906.0,2022,3,Tuesday,1,0,0,0,0,0,0
2022-03-23,1.1005682350000001,1.1813257165018658,0.554612256498134,1.1213951845920123,106.6,80.6,123.2,100.0,298.2,140.8,1.9922384306089695e-10,282.0618354466868,2022-03-23,1907.0,2022,3,Wednesday,2,0,0,0,0,0,0
2022-03-24,1.062509328,1.1669247647460712,0.5636128132539285,1.0908314594624318,106.6,80.6,123.2,100.0,298.2,140.8,2.0058100577885483e-10,282.0606862765331,2022-03-24,1908.0,2022,3,Thursday,3,0,0,0,0,0,0
2022-03-25,1.026859991,1.1324561289435728,0.43024509705642705,1.0615950851873348,106.6,80.6,123.2,100.0,298.2,140.8,2.0040020285981444e-10,282.20395106805535,2022-03-25,1909.0,2022,3,Friday,4,0,1,0,0,0,0
2022-03-26,0.9349671430000001,0.9723241230297215,0.2884279749702787,0.9968323727266686,106.6,80.6,123.2,100.0,298.2,140.8,1.8873334240278555e-10,282.72635402276063,2022-03-26,1910.0,2022,3,Saturday,5,0,0,1,0,0,0
2022-03-27,0.956140525,1.0473451254301143,0.29470988056988584,0.9763430759495089,106.6,80.6,123.2,100.0,298.2,140.8,1.7502962327207535e-10,282.76976627716584,2022-03-27,1911.0,2022,3,Sunday,6,0,0,1,0,0,0
2022-03-28,0.9628271110000001,1.153406573017538,0.44254581298246193,0.9811255988301175,106.6,80.6,123.2,100.0,298.2,140.8,1.935828322683908e-10,282.9928128410129,2022-03-28,1912.0,2022,3,Monday,0,1,0,0,0,0,0
2022-03-29,1.052426109,1.1764879470459408,0.5505322559540593,1.0564809597305231,106.6,80.6,123.2,100.0,298.2,140.8,1.4367049478962064e-10,281.85116947657616,2022-03-29,1913.0,2022,3,Tuesday,1,0,0,0,0,0,0
2022-03-30,1.247158962,1.165105284332054,0.6471826656679464,1.2704455195891025,106.6,80.6,123.2,100.0,298.2,140.8,1.0217549435834647e-10,279.3062273839922,2022-03-30,1914.0,2022,3,Wednesday,2,0,0,0,0,0,0
2022-03-31,1.5264735340000002,1.3551341463428521,0.44070144765714775,1.542755906706304,106.6,80.6,123.2,100.0,298.2,140.8,7.7735160463955e-11,277.10751404650665,2022-03-31,1915.0,2022,3,Thursday,3,0,0,0,0,0,0
2022-04-01,1.860611518,1.4468992622592836,0.34608137974071623,1.8420690395625234,90.9,90.1,118.9,103.6,356.7,146.3,7.637522495000933e-11,274.5199997376033,2022-04-01,1916.0,2022,4,Friday,4,0,1,0,0,0,0
2022-04-02,1.9039907360000001,1.3061788778371675,0.33333020816283243,1.9852216929207247,90.9,90.1,118.9,103.6,356.7,146.3,1.1635330332624213e-10,273.8627853752937,2022-04-02,1917.0,2022,4,Saturday,5,0,0,1,0,0,0
2022-04-03,1.799333858,1.2982555608077233,0.27227162319227666,2.031456544154143,90.9,90.1,118.9,103.6,356.7,146.3,1.6816792536956683e-10,274.27613799826935,2022-04-03,1918.0,2022,4,Sunday,6,0,0,1,0,0,0
2022-04-04,1.828848551,1.4477202622290395,0.27297528877096044,1.9613332446813239,90.9,90.1,118.9,103.6,356.7,146.3,1.1772160429008e-10,276.2169747743488,2022-04-04,1919.0,2022,4,Monday,0,1,0,0,0,0,0
2022-04-05,1.580489751,1.3885952721174668,0.2965819608825332,1.6157861294905076,90.9,90.1,118.9,103.6,356.7,146.3,5.727878458109905e-11,280.10049515312056,2022-04-05,1920.0,2022,4,Tuesday,1,0,0,0,0,0,0
2022-04-06,1.346210778,1.3165446246228012,0.2159240423771987,1.2542488000563488,90.9,90.1,118.9,103.6,356.7,146.3,8.963723655083704e-11,282.7860612158757,2022-04-06,1921.0,2022,4,Wednesday,2,0,0,0,0,0,0
2022-04-07,1.337262787,1.294961843291687,0.268906907708313,1.1233150136285277,90.9,90.1,118.9,103.6,356.7,146.3,1.030243345126609e-10,282.3387441957478,2022-04-07,1922.0,2022,4,Thursday,3,0,0,0,0,0,0
