"Date","Price","Open","High","Low","Vol.","Change %"
"04/27/2018","20.265","20.265","20.265","20.265","","0.57%"
"04/26/2018","20.150","20.150","20.150","20.150","","1.36%"
"04/25/2018","19.880","19.550","19.560","19.550","0.02K","1.04%"
"04/24/2018","19.675","19.635","19.635","19.625","0.02K","-1.08%"
"04/23/2018","19.890","19.890","19.890","19.890","","0.45%"
"04/20/2018","19.800","19.835","19.835","19.835","0.01K","-0.30%"
"04/19/2018","19.860","19.520","19.520","19.520","0.02K","2.85%"
"04/18/2018","19.310","19.310","19.310","19.310","","1.55%"
"04/17/2018","19.015","19.015","19.015","19.015","","-1.73%"
"04/16/2018","19.350","19.350","19.350","19.350","","-1.12%"
"04/13/2018","19.570","19.570","19.570","19.570","","1.85%"
"04/12/2018","19.215","19.215","19.215","19.215","","-0.21%"
"04/11/2018","19.255","19.255","19.255","19.255","","2.20%"
"04/10/2018","18.840","18.840","18.840","18.840","","1.05%"
"04/09/2018","18.645","18.645","18.645","18.645","","2.56%"
"04/06/2018","18.180","18.180","18.180","18.180","","0.28%"
"04/05/2018","18.130","18.130","18.130","18.130","","-0.30%"
"04/04/2018","18.185","18.185","18.185","18.185","","0.80%"
"04/03/2018","18.040","18.040","18.040","18.040","","-1.02%"
"04/02/2018","18.225","18.225","18.225","18.225","","0.00%"
"03/29/2018","18.225","18.225","18.225","18.225","","-0.79%"
"03/28/2018","18.370","18.370","18.370","18.370","","-0.68%"
"03/27/2018","18.495","18.495","18.495","18.495","","2.81%"
"03/26/2018","17.990","17.990","17.990","17.990","","-2.47%"
"03/23/2018","18.445","18.445","18.445","18.445","","-2.97%"
"03/22/2018","19.010","19.010","19.010","19.010","","-1.96%"
"03/21/2018","19.390","19.390","19.390","19.390","0.01K","1.12%"
"03/20/2018","19.175","19.175","19.175","19.175","","2.54%"
"03/19/2018","18.700","18.700","18.700","18.700","","0.24%"
"03/16/2018","18.655","18.655","18.655","18.655","0.03K","-0.77%"
"03/15/2018","18.800","18.800","18.800","18.800","0.01K","0.99%"
"03/14/2018","18.615","18.615","18.615","18.615","","-4.37%"
"03/13/2018","19.465","19.465","19.465","19.465","","-1.24%"
"03/12/2018","19.710","19.710","19.710","19.710","0.05K","4.07%"
"03/09/2018","18.940","18.940","18.940","18.940","0.04K","3.41%"
"03/08/2018","18.315","18.315","18.315","18.315","","2.72%"
"03/07/2018","17.830","17.830","17.830","17.830","","0.73%"
"03/06/2018","17.700","17.700","17.700","17.700","","1.06%"
"03/05/2018","17.515","17.515","17.515","17.515","","-1.63%"
"03/02/2018","17.805","17.805","17.805","17.805","","1.40%"
"03/01/2018","17.560","17.560","17.560","17.560","0.05K","1.21%"
"02/28/2018","17.350","17.350","17.350","17.350","","-9.61%"
"02/27/2018","19.195","19.195","19.195","19.195","","2.70%"
"02/26/2018","18.690","18.690","18.690","18.690","","-8.43%"
"02/23/2018","20.410","20.410","20.410","20.410","","2.36%"
"02/22/2018","19.940","19.940","19.940","19.940","","0.81%"
"02/21/2018","19.780","19.780","19.780","19.780","","0.05%"
"02/20/2018","19.770","19.770","19.770","19.770","","8.84%"
"02/16/2018","18.165","18.165","18.165","18.165","","2.11%"
"02/15/2018","17.790","17.790","17.790","17.790","","-1.58%"
"02/14/2018","18.075","18.075","18.075","18.075","","-1.26%"
"02/13/2018","18.305","18.305","18.305","18.305","","1.98%"
"02/12/2018","17.950","17.950","17.950","17.950","","0.28%"
"02/09/2018","17.900","17.900","17.900","17.900","","0.90%"
"02/08/2018","17.740","17.740","17.740","17.740","","-2.29%"
"02/07/2018","18.155","18.155","18.155","18.155","","1.54%"
"02/06/2018","17.880","17.880","17.880","17.880","","1.65%"
"02/05/2018","17.590","17.590","17.590","17.590","","-3.14%"
"02/02/2018","18.160","18.160","18.160","18.160","","0.06%"
"02/01/2018","18.150","18.150","18.150","18.150","","1.51%"
"01/31/2018","17.880","17.880","17.880","17.880","","2.70%"
"01/30/2018","17.410","17.410","17.410","17.410","","0.09%"
"01/29/2018","17.395","17.395","17.395","17.395","","-2.17%"
"01/26/2018","17.780","17.780","17.780","17.780","","0.00%"
"01/25/2018","17.780","17.780","17.780","17.780","","-0.06%"
"01/24/2018","17.790","17.790","17.790","17.790","","-2.25%"
"01/23/2018","18.200","18.200","18.200","18.200","","-1.86%"
"01/22/2018","18.545","18.545","18.545","18.545","","1.95%"
"01/19/2018","18.190","18.190","18.190","18.190","","-0.87%"
"01/18/2018","18.350","18.350","18.350","18.350","","-0.49%"
"01/17/2018","18.440","18.440","18.440","18.440","","-2.43%"
"01/16/2018","18.900","18.900","18.900","18.900","","-4.57%"
"01/12/2018","19.805","19.805","19.805","19.805","","2.51%"
"01/11/2018","19.320","19.320","19.320","19.320","","-0.03%"
"01/10/2018","19.325","19.325","19.325","19.325","","-0.57%"
"01/09/2018","19.435","19.435","19.435","19.435","","2.02%"
"01/08/2018","19.050","19.050","19.050","19.050","","0.71%"
"01/05/2018","18.915","18.915","18.915","18.915","","-1.48%"
"01/04/2018","19.200","19.200","19.200","19.200","","-0.65%"
"01/03/2018","19.325","19.325","19.325","19.325","","0.03%"
"01/02/2018","19.320","19.320","19.320","19.320","","-1.53%"
"12/29/2017","19.620","19.620","19.620","19.620","","-0.43%"
"12/28/2017","19.705","19.705","19.705","19.705","","2.68%"
"12/27/2017","19.190","19.190","19.190","19.190","","-2.42%"
"12/26/2017","19.665","19.665","19.665","19.665","","0.00%"
"12/22/2017","19.665","19.665","19.665","19.665","","-1.67%"
"12/21/2017","20.000","20.000","20.000","20.000","","-1.45%"
"12/20/2017","20.295","20.295","20.295","20.295","","1.73%"
"12/19/2017","19.950","19.950","19.950","19.950","","-2.49%"
"12/18/2017","20.460","20.460","20.460","20.460","","-2.62%"
"12/15/2017","21.010","21.010","21.010","21.010","","-0.07%"
"12/14/2017","21.025","21.025","21.025","21.025","","1.69%"
"12/13/2017","20.675","20.675","20.675","20.675","","-4.86%"
"12/12/2017","21.730","21.730","21.730","21.730","","2.82%"
"12/11/2017","21.135","21.135","21.135","21.135","","1.17%"
"12/08/2017","20.890","20.890","20.890","20.890","","-1.76%"
"12/07/2017","21.265","21.265","21.265","21.265","","0.47%"
"12/06/2017","21.165","21.165","21.165","21.165","","-1.12%"
"12/05/2017","21.405","21.405","21.405","21.405","","0.14%"
"12/04/2017","21.375","21.375","21.375","21.375","","2.81%"
"12/01/2017","20.790","20.790","20.790","20.790","","2.39%"
"11/30/2017","20.305","20.305","20.305","20.305","","-0.22%"
"11/29/2017","20.350","20.350","20.350","20.350","","0.35%"
"11/28/2017","20.280","20.280","20.280","20.280","","-1.93%"
"11/27/2017","20.680","20.680","20.680","20.680","","1.10%"
"11/24/2017","20.455","20.455","20.455","20.455","","3.83%"
"11/22/2017","19.700","19.700","19.700","19.700","","-0.71%"
"11/21/2017","19.840","19.840","19.840","19.840","","1.74%"
"11/20/2017","19.500","19.500","19.500","19.500","","2.90%"
"11/17/2017","18.950","18.950","18.950","18.950","","-1.30%"
"11/16/2017","19.200","19.200","19.200","19.200","","0.97%"
"11/15/2017","19.015","19.015","19.015","19.015","","-1.66%"
"11/14/2017","19.335","19.335","19.335","19.335","","-2.86%"
"11/13/2017","19.905","19.905","19.905","19.905","","0.43%"
"11/10/2017","19.820","19.820","19.820","19.820","","1.56%"
"11/09/2017","19.515","19.515","19.515","19.515","","0.70%"
"11/08/2017","19.380","19.380","19.380","19.380","","0.28%"
"11/07/2017","19.325","19.325","19.325","19.325","","1.66%"
"11/06/2017","19.010","19.010","19.010","19.010","","3.82%"
"11/03/2017","18.310","18.310","18.310","18.310","","-1.45%"
"11/02/2017","18.580","18.580","18.580","18.580","","0.16%"
"11/01/2017","18.550","18.550","18.550","18.550","","1.45%"
"10/31/2017","18.285","18.285","18.285","18.285","","0.97%"
"10/30/2017","18.110","18.110","18.110","18.110","","-0.22%"
"10/27/2017","18.150","18.150","18.150","18.150","","0.44%"
"10/26/2017","18.070","18.070","18.070","18.070","","-0.22%"
"10/25/2017","18.110","18.110","18.110","18.110","","0.84%"
"10/24/2017","17.960","17.960","17.960","17.960","","-0.72%"
"10/23/2017","18.090","18.090","18.090","18.090","","-78.97%"
