DayOfUse;HGasSLPsyn;UnitHGasSLPsyn;HGasSLPana;UnitHGasSLPana;LGasSLPsyn;UnitLGasSLPsyn;LGasSLPana;UnitLGasSLPana;HGasRLMmT;UnitHGasRLMmT;LGasRLMmT;UnitLGasRLMmT;HGasRLMoT;UnitHGasRLMoT;LGasRLMoT;UnitLGasRLMoT;Status
04.07.2019;96339912;kWh;12065616;kWh;36254328;kWh;11112432;kWh;476755872;kWh;156440712;kWh;12378651;kWh;9332869;kWh;final
05.07.2019;86553816;kWh;12742464;kWh;29956080;kWh;12073224;kWh;451230720;kWh;150221184;kWh;12453901;kWh;9424496;kWh;final
06.07.2019;77016240;kWh;12820752;kWh;27817296;kWh;11880696;kWh;318239328;kWh;106817784;kWh;17519983;kWh;4043399;kWh;final
07.07.2019;95952528;kWh;11675352;kWh;36118344;kWh;10837464;kWh;337659192;kWh;115456656;kWh;12186990;kWh;4127344;kWh;final
08.07.2019;125769264;kWh;11740224;kWh;46196616;kWh;11178816;kWh;484846944;kWh;165687696;kWh;12996753;kWh;9433208;kWh;final
09.07.2019;143189808;kWh;14181600;kWh;51950256;kWh;13270200;kWh;497656152;kWh;165055704;kWh;12582432;kWh;9944374;kWh;final
10.07.2019;139119552;kWh;15733080;kWh;47366952;kWh;15849888;kWh;509503128;kWh;165566544;kWh;12526987;kWh;10793147;kWh;final
11.07.2019;130798584;kWh;15725424;kWh;39855528;kWh;15674184;kWh;519490488;kWh;165159456;kWh;12396853;kWh;11164053;kWh;final
12.07.2019;113374584;kWh;14750856;kWh;35023320;kWh;14360400;kWh;485342400;kWh;152469648;kWh;12599489;kWh;9684105;kWh;final
13.07.2019;113739336;kWh;14924544;kWh;35220360;kWh;13743096;kWh;345962976;kWh;126265296;kWh;12720334;kWh;4903507;kWh;final
14.07.2019;122807112;kWh;15193056;kWh;39101088;kWh;12890448;kWh;348007632;kWh;125297856;kWh;12844246;kWh;5437831;kWh;final
15.07.2019;123917136;kWh;15866976;kWh;42634944;kWh;13829592;kWh;484758816;kWh;163976616;kWh;13042269;kWh;9467958;kWh;final
16.07.2019;119439696;kWh;16166064;kWh;40948944;kWh;15057408;kWh;500558664;kWh;162179136;kWh;13223753;kWh;9759678;kWh;final
17.07.2019;107035224;kWh;16059336;kWh;37107480;kWh;17201568;kWh;516408576;kWh;162507312;kWh;13305152;kWh;11418574;kWh;final
18.07.2019;93627672;kWh;16267608;kWh;32142312;kWh;17616432;kWh;516377880;kWh;163896408;kWh;13520590;kWh;11538840;kWh;final
19.07.2019;83755440;kWh;14754192;kWh;27994080;kWh;15707928;kWh;488699880;kWh;144684720;kWh;13105497;kWh;11359435;kWh;final
20.07.2019;69308976;kWh;12751848;kWh;22953072;kWh;12583416;kWh;359260368;kWh;111693600;kWh;12429996;kWh;5162871;kWh;final
21.07.2019;70876656;kWh;12056520;kWh;23448552;kWh;11385000;kWh;370328136;kWh;106495920;kWh;12625907;kWh;7075324;kWh;final
22.07.2019;70333896;kWh;11282568;kWh;22754712;kWh;10865328;kWh;500467056;kWh;128120736;kWh;12251855;kWh;11694706;kWh;final
23.07.2019;62546640;kWh;11782080;kWh;18760632;kWh;10870368;kWh;502410016;kWh;128230464;kWh;7903424;kWh;11493821;kWh;final
24.07.2019;56860944;kWh;11397720;kWh;16276680;kWh;10170360;kWh;494880528;kWh;124512864;kWh;30756762;kWh;11521083;kWh;final
25.07.2019;54075288;kWh;10824024;kWh;15301632;kWh;9203112;kWh;475747536;kWh;120212544;kWh;21658897;kWh;11283271;kWh;final
26.07.2019;52915368;kWh;10311120;kWh;15102216;kWh;8618784;kWh;437474652;kWh;114237888;kWh;7696737;kWh;11072369;kWh;final
27.07.2019;54597840;kWh;9824424;kWh;15724416;kWh;8133600;kWh;328117416;kWh;98111856;kWh;7367800;kWh;9649871;kWh;final
28.07.2019;61797792;kWh;9380712;kWh;17149176;kWh;7828296;kWh;356805432;kWh;104698704;kWh;7549929;kWh;9405246;kWh;final
29.07.2019;73489560;kWh;9734568;kWh;21583488;kWh;8191032;kWh;487238784;kWh;123940320;kWh;8470350;kWh;10882342;kWh;final
30.07.2019;72641208;kWh;10910328;kWh;21313416;kWh;9257808;kWh;492298680;kWh;126653472;kWh;7891777;kWh;11002493;kWh;final
31.07.2019;79654488;kWh;11800800;kWh;23497320;kWh;9480240;kWh;497955384;kWh;128448768;kWh;8053515;kWh;10283440;kWh;final
01.08.2019;82530703;kWh;10953192;kWh;24723912;kWh;9089160;kWh;499529208;kWh;127499808;kWh;8660068;kWh;10727882;kWh;final
02.08.2019;84407352;kWh;12130152;kWh;26314128;kWh;9834336;kWh;467529144;kWh;123538776;kWh;8424288;kWh;10514291;kWh;final
03.08.2019;87328488;kWh;12156816;kWh;27344232;kWh;9961248;kWh;362540424;kWh;104597568;kWh;8618952;kWh;5625834;kWh;final
04.08.2019;82766304;kWh;11877840;kWh;25706856;kWh;9961320;kWh;335325408;kWh;105233832;kWh;12517997;kWh;4943592;kWh;final
05.08.2019;78083448;kWh;12281976;kWh;23902224;kWh;10225872;kWh;481159128;kWh;124486056;kWh;8467288;kWh;10114984;kWh;final
06.08.2019;74865072;kWh;11683704;kWh;24370512;kWh;9812376;kWh;478219464;kWh;127758168;kWh;8472424;kWh;10088285;kWh;final
07.08.2019;83002272;kWh;11151456;kWh;26070312;kWh;9326976;kWh;480609192;kWh;129302112;kWh;8457611;kWh;9503224;kWh;final
08.08.2019;82984416;kWh;11136696;kWh;25484832;kWh;9466272;kWh;444721056;kWh;129043728;kWh;8450336;kWh;10090454;kWh;final
09.08.2019;71969616;kWh;12028680;kWh;22459104;kWh;9981120;kWh;436193232;kWh;123052536;kWh;8439787;kWh;9177957;kWh;final
10.08.2019;71996424;kWh;11849568;kWh;22112688;kWh;10388184;kWh;298301760;kWh;100901040;kWh;8687270;kWh;4360784;kWh;final
11.08.2019;75402120;kWh;10998672;kWh;24689712;kWh;9991656;kWh;303542760;kWh;106018992;kWh;8484267;kWh;4396166;kWh;final
12.08.2019;96119232;kWh;11237904;kWh;30156216;kWh;9862728;kWh;490278936;kWh;135469872;kWh;9224617;kWh;9904548;kWh;final
13.08.2019;120689640;kWh;11932944;kWh;39892824;kWh;10953216;kWh;485644344;kWh;142851360;kWh;13106963;kWh;8970045;kWh;final
14.08.2019;131495928;kWh;13939584;kWh;42403752;kWh;12129840;kWh;475987704;kWh;140278704;kWh;10056205;kWh;8637932;kWh;final
15.08.2019;125053896;kWh;14566080;kWh;39749904;kWh;14278680;kWh;402181944;kWh;140217744;kWh;9867609;kWh;8127733;kWh;final
16.08.2019;114710184;kWh;13926240;kWh;34220760;kWh;13092936;kWh;407217048;kWh;131682120;kWh;9419859;kWh;8948365;kWh;final
17.08.2019;99244512;kWh;13794912;kWh;29108280;kWh;12954960;kWh;316082040;kWh;106473120;kWh;8341805;kWh;5049399;kWh;final
18.08.2019;85381776;kWh;13042392;kWh;30060888;kWh;12180000;kWh;314052456;kWh;110899464;kWh;8277818;kWh;4558354;kWh;final
19.08.2019;93695544;kWh;12447744;kWh;33115416;kWh;11772576;kWh;468094584;kWh;142387296;kWh;8730211;kWh;9782116;kWh;final
20.08.2019;110828952;kWh;12883776;kWh;38055576;kWh;14001336;kWh;515127144;kWh;146804712;kWh;8812316;kWh;9933135;kWh;final
21.08.2019;118422720;kWh;12985320;kWh;40728600;kWh;13625184;kWh;498276072;kWh;149000088;kWh;17517566;kWh;10614585;kWh;final
22.08.2019;110385072;kWh;14497200;kWh;35292144;kWh;13919376;kWh;478742832;kWh;151981224;kWh;8880555;kWh;9047344;kWh;final
23.08.2019;96484008;kWh;14754312;kWh;29248608;kWh;13569840;kWh;458846856;kWh;138610872;kWh;8246465;kWh;8930038;kWh;final
24.08.2019;79862016;kWh;14596992;kWh;23604144;kWh;12357840;kWh;332107056;kWh;106107264;kWh;8725852;kWh;4756285;kWh;final
25.08.2019;71546424;kWh;13581696;kWh;20521560;kWh;11278056;kWh;335145600;kWh;111411816;kWh;13091709;kWh;5253919;kWh;final
26.08.2019;68431152;kWh;11588712;kWh;18934392;kWh;10313352;kWh;492129168;kWh;139566840;kWh;11276163;kWh;10656971;kWh;final
27.08.2019;64426752;kWh;11273448;kWh;17659824;kWh;9865296;kWh;495910608;kWh;141425928;kWh;36085439;kWh;11156874;kWh;final
28.08.2019;61643352;kWh;11070192;kWh;17063976;kWh;9312720;kWh;500870880;kWh;137311752;kWh;21562257;kWh;11430902;kWh;final
29.08.2019;66790656;kWh;10744176;kWh;19251072;kWh;9234024;kWh;503328168;kWh;136305240;kWh;13995539;kWh;10931301;kWh;final
30.08.2019;69862776;kWh;10744536;kWh;22451376;kWh;9356904;kWh;474446850;kWh;132011496;kWh;8760431;kWh;9704975;kWh;final
31.08.2019;65114232;kWh;11075928;kWh;19963992;kWh;9394824;kWh;346028664;kWh;105887352;kWh;8359838;kWh;5174073;kWh;final
01.09.2019;76303824;kWh;11202360;kWh;26184336;kWh;10097160;kWh;354481512;kWh;111493320;kWh;8767115;kWh;4677644;kWh;final
02.09.2019;107178336;kWh;10994544;kWh;36926496;kWh;9579984;kWh;507138168;kWh;139317960;kWh;19409902;kWh;9749935;kWh;final
03.09.2019;124202184;kWh;12340752;kWh;39982104;kWh;11359920;kWh;531835656;kWh;141701040;kWh;27362687;kWh;11148944;kWh;final
04.09.2019;122023200;kWh;14658888;kWh;39730104;kWh;13218120;kWh;512483376;kWh;139753896;kWh;27508981;kWh;8825747;kWh;final
05.09.2019;152727000;kWh;15462504;kWh;50934936;kWh;14038152;kWh;508116768;kWh;143370024;kWh;32870684;kWh;9579587;kWh;final
06.09.2019;173532312;kWh;15389448;kWh;57833160;kWh;13660344;kWh;513031608;kWh;137665128;kWh;9769352;kWh;8463266;kWh;final
07.09.2019;188258424;kWh;18525408;kWh;59444016;kWh;17371320;kWh;444818568;kWh;118246248;kWh;9284213;kWh;6327719;kWh;final
08.09.2019;220399368;kWh;20394312;kWh;68859456;kWh;18089520;kWh;455263152;kWh;120094368;kWh;9819286;kWh;6336926;kWh;final
09.09.2019;242091624;kWh;22323216;kWh;72695424;kWh;18382632;kWh;580575336;kWh;149913768;kWh;47981495;kWh;9739795;kWh;final
10.09.2019;231106104;kWh;26532192;kWh;69221976;kWh;21471312;kWh;564961101;kWh;154783776;kWh;18647656;kWh;9264102;kWh;final
11.09.2019;198880032;kWh;28037616;kWh;61506408;kWh;22848024;kWh;525769320;kWh;152974800;kWh;17349606;kWh;8891678;kWh;final
12.09.2019;151460904;kWh;25013064;kWh;43279032;kWh;22209168;kWh;528052944;kWh;144820392;kWh;17016433;kWh;9535296;kWh;final
13.09.2019;127985736;kWh;22548096;kWh;40499016;kWh;22344792;kWh;511830048;kWh;138318168;kWh;36164140;kWh;9893099;kWh;final
14.09.2019;123004200;kWh;19039800;kWh;43144200;kWh;17745360;kWh;393770232;kWh;116285160;kWh;20988017;kWh;4979017;kWh;final
15.09.2019;115853688;kWh;18476280;kWh;40932192;kWh;17623320;kWh;362480592;kWh;119723016;kWh;20588583;kWh;4614694;kWh;final
16.09.2019;124863864;kWh;19044792;kWh;48595752;kWh;19035696;kWh;515046408;kWh;164194080;kWh;58104607;kWh;9974027;kWh;final
17.09.2019;160249152;kWh;18875928;kWh;62134944;kWh;18258336;kWh;499633920;kWh;176026800;kWh;30544473;kWh;8752832;kWh;final
18.09.2019;223713552;kWh;20455968;kWh;78729504;kWh;21553032;kWh;572600592;kWh;182827512;kWh;38866591;kWh;10939656;kWh;final
19.09.2019;278796168;kWh;24548208;kWh;92267088;kWh;25468008;kWh;599946290;kWh;191172648;kWh;53327209;kWh;11833751;kWh;final
20.09.2019;292463712;kWh;29626008;kWh;92609640;kWh;29772696;kWh;573275748;kWh;178679904;kWh;54333054;kWh;10304750;kWh;final
21.09.2019;238366416;kWh;31822920;kWh;69317712;kWh;31676928;kWh;425458800;kWh;142887408;kWh;30451343;kWh;8837537;kWh;final
22.09.2019;177605472;kWh;31561632;kWh;49208496;kWh;29607936;kWh;409046112;kWh;134501400;kWh;32938246;kWh;5307232;kWh;final
23.09.2019;177216000;kWh;27542616;kWh;46234968;kWh;24089136;kWh;575618524;kWh;176383512;kWh;66440608;kWh;11647780;kWh;final
24.09.2019;173057184;kWh;25479888;kWh;45288288;kWh;18998256;kWh;580825680;kWh;178130664;kWh;66619248;kWh;10519696;kWh;final
25.09.2019;178933776;kWh;28133688;kWh;49295232;kWh;19933992;kWh;597316200;kWh;180856104;kWh;71118136;kWh;9691967;kWh;final
26.09.2019;170862696;kWh;27219816;kWh;48108144;kWh;22771632;kWh;564461352;kWh;176514336;kWh;52684374;kWh;9334440;kWh;final
27.09.2019;158492472;kWh;26910288;kWh;46682472;kWh;22835136;kWh;525039984;kWh;163063848;kWh;14059586;kWh;9079597;kWh;final
28.09.2019;164333112;kWh;27175104;kWh;48413760;kWh;23030328;kWh;387325920;kWh;117594960;kWh;8840284;kWh;4629215;kWh;final
29.09.2019;160454472;kWh;25945992;kWh;49266864;kWh;22877328;kWh;381625152;kWh;122954112;kWh;8662469;kWh;4457652;kWh;final
30.09.2019;177935136;kWh;28019280;kWh;54665160;kWh;25373952;kWh;533495208;kWh;170906568;kWh;10197584;kWh;10060251;kWh;final
01.10.2019;181038936;kWh;27996000;kWh;59092320;kWh;27496032;kWh;584419368;kWh;175402800;kWh;16613078;kWh;10274663;kWh;final
02.10.2019;242319432;kWh;31007256;kWh;78755136;kWh;30017880;kWh;592047408;kWh;171909504;kWh;13412943;kWh;9517818;kWh;final
03.10.2019;322584456;kWh;33204360;kWh;96453768;kWh;31097376;kWh;554913816;kWh;139423296;kWh;10368905;kWh;10429610;kWh;final
04.10.2019;368223168;kWh;41911176;kWh;110725056;kWh;37015680;kWh;584706168;kWh;148459464;kWh;13666004;kWh;9872082;kWh;final
05.10.2019;362118984;kWh;45854760;kWh;117741840;kWh;42986088;kWh;511473504;kWh;139605768;kWh;10497283;kWh;9607688;kWh;final
06.10.2019;402332448;kWh;49701120;kWh;131519088;kWh;48866328;kWh;513800424;kWh;161279880;kWh;9483360;kWh;6738217;kWh;final
07.10.2019;405433776;kWh;52304568;kWh;133065648;kWh;49524840;kWh;673052952;kWh;200565984;kWh;20804958;kWh;9663086;kWh;final
08.10.2019;338160792;kWh;56460504;kWh;106520544;kWh;58502904;kWh;641572032;kWh;188891088;kWh;10884675;kWh;8906103;kWh;final
09.10.2019;320432760;kWh;55365600;kWh;101462232;kWh;55609584;kWh;648782376;kWh;194741040;kWh;14445811;kWh;9214090;kWh;final
10.10.2019;314605848;kWh;49607880;kWh;96056472;kWh;51183288;kWh;617349288;kWh;190610208;kWh;9653851;kWh;8953839;kWh;final
11.10.2019;278524944;kWh;52555320;kWh;80177568;kWh;51219528;kWh;553010856;kWh;170621520;kWh;9882898;kWh;8045892;kWh;final
12.10.2019;215058048;kWh;50939400;kWh;61571688;kWh;49214064;kWh;435402864;kWh;144673368;kWh;8889700;kWh;6537046;kWh;final
13.10.2019;164160648;kWh;44261448;kWh;44580336;kWh;42901296;kWh;419372592;kWh;131823432;kWh;8852180;kWh;4789279;kWh;final
14.10.2019;155605464;kWh;34931832;kWh;42690144;kWh;33396912;kWh;598682424;kWh;180383112;kWh;18193868;kWh;9783189;kWh;final
15.10.2019;170711016;kWh;29343288;kWh;45605568;kWh;25961352;kWh;623679888;kWh;184754544;kWh;27969750;kWh;9790809;kWh;final
16.10.2019;219420096;kWh;30265944;kWh;59762496;kWh;24843984;kWh;634303584;kWh;191688264;kWh;10125538;kWh;9396161;kWh;final
17.10.2019;236845536;kWh;32762376;kWh;64587840;kWh;28484688;kWh;633015120;kWh;189664416;kWh;21652117;kWh;10071917;kWh;final
18.10.2019;240510936;kWh;38595768;kWh;71449632;kWh;35197440;kWh;565143432;kWh;181858776;kWh;10597953;kWh;9114923;kWh;final
19.10.2019;251475120;kWh;38121912;kWh;80024856;kWh;36056880;kWh;481124712;kWh;158753952;kWh;10140340;kWh;6796102;kWh;final
20.10.2019;233726856;kWh;36919272;kWh;83372592;kWh;40003440;kWh;476447256;kWh;169088328;kWh;9919317;kWh;7604254;kWh;final
21.10.2019;235528248;kWh;40594392;kWh;79435680;kWh;43108704;kWh;630688224;kWh;192824160;kWh;27704379;kWh;11568004;kWh;final
22.10.2019;265106904;kWh;40490664;kWh;91315248;kWh;45670968;kWh;650493816;kWh;203342400;kWh;26767227;kWh;11687993;kWh;final
23.10.2019;254599872;kWh;38918208;kWh;85967760;kWh;40335240;kWh;650551392;kWh;198013632;kWh;26333340;kWh;10650341;kWh;final
24.10.2019;237128784;kWh;42697896;kWh;70908456;kWh;45209832;kWh;623572800;kWh;190793256;kWh;13858363;kWh;8884654;kWh;final
25.10.2019;254206296;kWh;43161984;kWh;74686224;kWh;41767104;kWh;568958304;kWh;177052992;kWh;12875398;kWh;8874101;kWh;final
26.10.2019;251792375;kWh;42401200;kWh;65946625;kWh;38274200;kWh;445856350;kWh;131813225;kWh;11731378;kWh;4449210;kWh;final
27.10.2019;271201872;kWh;41636160;kWh;87094152;kWh;37654920;kWh;474602088;kWh;160233888;kWh;10683769;kWh;5251650;kWh;final
28.10.2019;407587512;kWh;42195552;kWh;132936552;kWh;34206120;kWh;710704248;kWh;220548480;kWh;11449670;kWh;11489131;kWh;final
29.10.2019;502134456;kWh;50426352;kWh;168103824;kWh;52758576;kWh;713715624;kWh;224554584;kWh;33892355;kWh;6905455;kWh;final
30.10.2019;591143688;kWh;63901032;kWh;204673560;kWh;67144824;kWh;728805144;kWh;235323624;kWh;24257936;kWh;1985095;kWh;final
31.10.2019;642523800;kWh;70768512;kWh;225762624;kWh;72455232;kWh;687687048;kWh;224533632;kWh;18941893;kWh;2219625;kWh;final
01.11.2019;574970520;kWh;86908440;kWh;201940512;kWh;81977472;kWh;534869664;kWh;192146688;kWh;11770011;kWh;2196518;kWh;final
02.11.2019;400792560;kWh;84828360;kWh;135067680;kWh;82255152;kWh;444336120;kWh;158349984;kWh;11057942;kWh;1244628;kWh;final
03.11.2019;373737312;kWh;76292880;kWh;120274296;kWh;77214936;kWh;471416976;kWh;169794312;kWh;10209168;kWh;1288392;kWh;final
04.11.2019;381722064;kWh;64063488;kWh;119718216;kWh;57958872;kWh;659497344;kWh;206995560;kWh;10114909;kWh;3462271;kWh;final
05.11.2019;427304928;kWh;63770208;kWh;132115704;kWh;57493368;kWh;703470672;kWh;207594720;kWh;16477139;kWh;10678409;kWh;final
06.11.2019;500976912;kWh;67326888;kWh;157787928;kWh;61458192;kWh;704464800;kWh;210149616;kWh;28163609;kWh;10495638;kWh;final
07.11.2019;535326504;kWh;74307264;kWh;163154736;kWh;64336752;kWh;690593280;kWh;223356744;kWh;12538806;kWh;9633118;kWh;final
08.11.2019;596067312;kWh;78135648;kWh;189045456;kWh;70872840;kWh;683534592;kWh;220243272;kWh;12384128;kWh;10482626;kWh;final
09.11.2019;619931496;kWh;80625432;kWh;200322048;kWh;76009848;kWh;564018792;kWh;196953960;kWh;15513233;kWh;10002719;kWh;final
10.11.2019;695374296;kWh;87370584;kWh;221182056;kWh;79151520;kWh;593101032;kWh;201604872;kWh;11846210;kWh;8429972;kWh;final
11.11.2019;749149344;kWh;95311248;kWh;232975728;kWh;82883856;kWh;741507888;kWh;240496152;kWh;12094857;kWh;9875691;kWh;final
12.11.2019;733291176;kWh;102710640;kWh;228109584;kWh;92252304;kWh;766701072;kWh;243722904;kWh;12639414;kWh;8664032;kWh;final
13.11.2019;749484192;kWh;103753512;kWh;230202192;kWh;96157152;kWh;789763296;kWh;243526728;kWh;13650236;kWh;10690299;kWh;final
14.11.2019;744107040;kWh;101856672;kWh;223255728;kWh;98717880;kWh;773226648;kWh;239305056;kWh;22797499;kWh;11677103;kWh;final
15.11.2019;716207880;kWh;103369992;kWh;224924712;kWh;97543104;kWh;712203312;kWh;228962856;kWh;12701968;kWh;10554721;kWh;final
16.11.2019;713071704;kWh;102835752;kWh;229015632;kWh;96140712;kWh;592484088;kWh;200738016;kWh;12708102;kWh;9892810;kWh;final
17.11.2019;725322240;kWh;100658784;kWh;240943152;kWh;97431144;kWh;595117056;kWh;212377704;kWh;12038049;kWh;6997953;kWh;final
18.11.2019;734451792;kWh;101217048;kWh;235918320;kWh;96624024;kWh;760865760;kWh;235488672;kWh;13243468;kWh;9773039;kWh;final
19.11.2019;733704360;kWh;101759184;kWh;228966192;kWh;102023064;kWh;797428128;kWh;251002488;kWh;17950247;kWh;12329068;kWh;final
20.11.2019;750825432;kWh;100095840;kWh;243877344;kWh;99599472;kWh;829367424;kWh;260241672;kWh;37723259;kWh;12459121;kWh;final
21.11.2019;742163400;kWh;105229512;kWh;243385176;kWh;103493592;kWh;800188776;kWh;250624152;kWh;36303124;kWh;10587808;kWh;final
22.11.2019;730724184;kWh;109430880;kWh;230172432;kWh;106464144;kWh;733383648;kWh;230475768;kWh;17756899;kWh;9621694;kWh;final
23.11.2019;645893928;kWh;105752904;kWh;209657520;kWh;103235952;kWh;555087816;kWh;186720216;kWh;13675445;kWh;8181726;kWh;final
24.11.2019;631898952;kWh;99664272;kWh;203042856;kWh;97911984;kWh;585118464;kWh;197911128;kWh;12979122;kWh;9982922;kWh;final
25.11.2019;639870864;kWh;95910168;kWh;201129864;kWh;90290640;kWh;771722136;kWh;232313376;kWh;12795808;kWh;11514605;kWh;final
26.11.2019;588411600;kWh;95834520;kWh;178607160;kWh;89695272;kWh;715601544;kWh;212618496;kWh;13467779;kWh;10091024;kWh;final
27.11.2019;518946072;kWh;96576432;kWh;147462672;kWh;88668600;kWh;656865840;kWh;204496656;kWh;13800141;kWh;8193196;kWh;final
28.11.2019;480710016;kWh;87285984;kWh;140696280;kWh;80335968;kWh;647252520;kWh;204729360;kWh;13458180;kWh;7561648;kWh;final
29.11.2019;564930888;kWh;85533456;kWh;177309864;kWh;75439872;kWh;661486272;kWh;220588944;kWh;13344707;kWh;11848523;kWh;final
30.11.2019;689497488;kWh;90649392;kWh;219827688;kWh;80246520;kWh;623185056;kWh;204387048;kWh;12978657;kWh;10959531;kWh;final
01.12.2019;794378640;kWh;99807528;kWh;255901464;kWh;87846168;kWh;665641008;kWh;209267952;kWh;13670709;kWh;10412775;kWh;final
02.12.2019;847949208;kWh;110029848;kWh;269282328;kWh;96053568;kWh;835130760;kWh;253150944;kWh;14850683;kWh;12699187;kWh;final
03.12.2019;867514680;kWh;119446800;kWh;264484800;kWh;106852296;kWh;841395816;kWh;249634608;kWh;15021218;kWh;10786172;kWh;final
04.12.2019;866449368;kWh;118773384;kWh;259676544;kWh;107196480;kWh;852492720;kWh;261562848;kWh;14641243;kWh;10796172;kWh;final
05.12.2019;918259104;kWh;117785640;kWh;282059232;kWh;101395800;kWh;859431336;kWh;265799760;kWh;15069173;kWh;9566579;kWh;final
06.12.2019;841231920;kWh;122171496;kWh;251433600;kWh;107001240;kWh;707749680;kWh;233514960;kWh;14613182;kWh;9861807;kWh;final
07.12.2019;679010256;kWh;125221584;kWh;206623344;kWh;113834352;kWh;549362952;kWh;183218808;kWh;14032010;kWh;7080413;kWh;final
08.12.2019;593420976;kWh;112366560;kWh;178138512;kWh;105297360;kWh;535378992;kWh;176611056;kWh;13763292;kWh;1602474;kWh;final
09.12.2019;592225128;kWh;96828648;kWh;181391688;kWh;90505368;kWh;709915992;kWh;230674752;kWh;14108363;kWh;8227813;kWh;final
10.12.2019;705709104;kWh;93690888;kWh;215259720;kWh;88076304;kWh;780693216;kWh;243097776;kWh;14664207;kWh;8493750;kWh;final
11.12.2019;773533728;kWh;102659448;kWh;229442352;kWh;97294296;kWh;821006976;kWh;251927976;kWh;14887822;kWh;10390788;kWh;final
12.12.2019;809717976;kWh;116888376;kWh;241313400;kWh;104667024;kWh;787712688;kWh;246625368;kWh;15474441;kWh;5822028;kWh;final
13.12.2019;789655032;kWh;115409520;kWh;238881624;kWh;105716952;kWh;725572512;kWh;232748496;kWh;14370824;kWh;7101872;kWh;final
14.12.2019;698489952;kWh;149603520;kWh;223845672;kWh;105197328;kWh;547580496;kWh;186890592;kWh;13282492;kWh;3771348;kWh;final
15.12.2019;591287640;kWh;110964864;kWh;198067728;kWh;105195552;kWh;524912592;kWh;186155544;kWh;17699899;kWh;2820459;kWh;final
16.12.2019;566096400;kWh;103799760;kWh;183997728;kWh;100250736;kWh;705456864;kWh;218029440;kWh;14275052;kWh;10010581;kWh;final
17.12.2019;508776480;kWh;94871136;kWh;144813888;kWh;92056656;kWh;643040496;kWh;195077136;kWh;13512125;kWh;8307047;kWh;final
18.12.2019;508526568;kWh;95173848;kWh;154498296;kWh;91345344;kWh;677051568;kWh;209548656;kWh;12859919;kWh;9688051;kWh;final
19.12.2019;533999016;kWh;83865840;kWh;145026504;kWh;73546368;kWh;636954744;kWh;187809240;kWh;12540515;kWh;8350251;kWh;final
20.12.2019;531511656;kWh;86884824;kWh;148477632;kWh;81066768;kWh;568037328;kWh;177084336;kWh;12315231;kWh;7210774;kWh;final
21.12.2019;559855224;kWh;90811632;kWh;161891904;kWh;75682056;kWh;511213152;kWh;161207760;kWh;13138962;kWh;4220122;kWh;final
22.12.2019;580654680;kWh;86701440;kWh;170235816;kWh;76466376;kWh;494312088;kWh;158133528;kWh;12339360;kWh;1523445;kWh;final
23.12.2019;603105984;kWh;89140224;kWh;178538376;kWh;79519800;kWh;513594072;kWh;161535336;kWh;14157735;kWh;6955878;kWh;final
24.12.2019;578981664;kWh;89662608;kWh;176922984;kWh;79008840;kWh;471046008;kWh;146606856;kWh;12125591;kWh;4243489;kWh;final
25.12.2019;595357224;kWh;91526904;kWh;187308192;kWh;82782048;kWh;464085216;kWh;150509280;kWh;12408436;kWh;1309877;kWh;final
