,0
2017-11-19,0.0448965
2017-11-20,0.09423125
2017-11-21,0.1216894999999999
2017-11-22,0.072916
2017-11-23,0.0533559999999999
2017-11-24,0.0753605
2017-11-25,0.0549344999999999
2017-11-26,0.04495875
2017-11-27,0.0656427499999999
2017-11-28,0.08910575
2017-11-29,0.1531519999999999
2017-11-30,0.1606945
2017-12-01,0.144849
2017-12-02,0.06882425
2017-12-03,0.05681875
2017-12-04,0.0724354999999999
2017-12-05,0.08033825
2017-12-06,0.0850834999999999
2017-12-07,0.0822447499999999
2017-12-08,0.0843619999999999
2017-12-09,0.0608165
2017-12-10,0.05567775
2017-12-11,0.0918652499999999
2017-12-12,0.0772185
2017-12-13,0.067158
2017-12-14,0.0743465
2017-12-15,0.1115047499999999
2017-12-16,0.06655175
2017-12-17,0.06422475
2017-12-18,0.13155425
2017-12-19,0.1463639999999999
2017-12-20,0.1430984999999999
2017-12-21,0.104297
2017-12-22,0.0729365
2017-12-23,0.0354979999999999
2017-12-24,0.0231647499999999
2017-12-25,0.0269352499999999
2017-12-26,0.0283062499999999
2017-12-27,0.04194125
2017-12-28,0.0585484999999999
2017-12-29,0.0518675
2017-12-30,0.0343715
2017-12-31,0.0258369999999999
2018-01-01,0.0639922499999999
2018-01-02,0.1138
2018-01-03,0.0888979999999999
2018-01-04,0.10925675
2018-01-05,0.1190254999999999
2018-01-06,0.1035309999999999
2018-01-07,0.0921204999999999
2018-01-08,0.1363917499999999
2018-01-09,0.146779
2018-01-10,0.1883114999999998
2018-01-11,0.23479875
2018-01-12,0.20220675
2018-01-13,0.1273275
2018-01-14,0.11649025
2018-01-15,0.1271229999999999
2018-01-16,0.11886775
2018-01-17,0.1254765
2018-01-18,0.12058875
2018-01-19,0.1788139999999999
2018-01-20,0.12979725
2018-01-21,0.0631317499999999
2018-01-22,0.1723535
2018-01-23,0.1605392499999999
2018-01-24,0.10354375
2018-01-25,0.152449
2018-01-26,0.18775375
2018-01-27,0.1133575
2018-01-28,0.06792825
2018-01-29,0.09606825
2018-01-30,0.1552887499999999
2018-01-31,0.1211835
2018-02-01,0.1408672499999999
2018-02-02,0.1620902499999999
2018-02-03,0.169383
2018-02-04,0.1414425
2018-02-05,0.23149775
2018-02-06,0.25601625
2018-02-07,0.2638415
2018-02-08,0.2547345000000001
2018-02-09,0.1989409999999999
2018-02-10,0.17323375
2018-02-11,0.1154845
2018-02-12,0.1529374999999999
2018-02-13,0.1776752499999999
2018-02-14,0.1828817499999999
2018-02-15,0.1600452499999999
2018-02-16,0.1874605
2018-02-17,0.17547625
2018-02-18,0.132391
2018-02-19,0.219564
2018-02-20,0.244878
2018-02-21,0.2378082500000001
2018-02-22,0.1924065
2018-02-23,0.1591474999999999
2018-02-24,0.1238667499999999
2018-02-25,0.12745
2018-02-26,0.16012375
2018-02-27,0.1744687499999999
2018-02-28,0.1493382499999999
2018-03-01,0.1356354999999999
2018-03-02,0.1311974999999999
2018-03-03,0.116848
2018-03-04,0.1073257499999999
2018-03-05,0.14836375
2018-03-06,0.2059179999999998
2018-03-07,0.20201575
2018-03-08,0.1175719999999999
2018-03-09,0.12906425
2018-03-10,0.10258125
2018-03-11,0.084335
2018-03-12,0.12229325
2018-03-13,0.10937025
2018-03-14,0.123628
2018-03-15,0.11302925
2018-03-16,0.1240862499999999
2018-03-17,0.08595325
2018-03-18,0.0798474999999999
2018-03-19,0.1594397500000001
2018-03-20,0.17000075
2018-03-21,0.1946207499999998
2018-03-22,0.165899
2018-03-23,0.1965755
2018-03-24,0.1240405
2018-03-25,0.09868975
2018-03-26,0.18505475
2018-03-27,0.1815345
2018-03-28,0.1407357499999999
2018-03-29,0.09767825
2018-03-30,0.0842545
2018-03-31,0.09014725
2018-04-01,0.0818697499999999
2018-04-02,0.0814962499999999
2018-04-03,0.0992005
2018-04-04,0.10676025
2018-04-05,0.0912455
2018-04-06,0.0456082499999999
2018-04-07,0.0314972499999999
2018-04-08,0.0722122499999999
2018-04-09,0.11973675
2018-04-10,0.03403275
2018-04-11,0.0485742499999999
2018-04-12,0.086008
2018-04-13,0.09533075
2018-04-14,0.0612125
2018-04-15,0.0584854999999999
2018-04-16,0.1142269999999999
2018-04-17,0.10245725
2018-04-18,0.0939634999999999
2018-04-19,0.09072925
2018-04-20,0.0832785
2018-04-21,0.0514979999999999
2018-04-22,0.0483845
2018-04-23,0.0737064999999999
2018-04-24,0.07135925
2018-04-25,0.05895125
2018-04-26,0.0684585
2018-04-27,0.0789597499999999
2018-04-28,0.0646892499999999
2018-04-29,0.0480427499999999
2018-04-30,0.0594677499999999
2018-05-01,0.050599
2018-05-02,0.0815017499999999
2018-05-03,0.0847649999999999
2018-05-04,0.0843359999999999
2018-05-05,0.06044225
2018-05-06,0.05294425
2018-05-07,0.0655865
2018-05-08,0.06271225
2018-05-09,0.0730964999999999
2018-05-10,0.04957775
2018-05-11,0.0657859999999999
2018-05-12,0.0527039999999999
2018-05-13,0.046421
2018-05-14,0.0718864999999999
2018-05-15,0.0761134999999999
2018-05-16,0.08194775
2018-05-17,0.0714685
